day,station_id,station_name,latitude,longitude,total_rainfall
2022-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2022-01-06,S106,Pulau Ubin,1.4168,103.9673,0.0
2022-01-06,S107,East Coast Parkway,1.3135,103.9625,0.0
2022-01-06,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2022-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2022-01-06,S111,Scotts Road,1.31055,103.8365,0.0
2022-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2022-01-06,S113,Marine Parade Road,1.30648,103.9104,0.0
2022-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2022-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,1.2000000000000002
2022-01-06,S116,West Coast Highway,1.281,103.754,0.2
2022-01-06,S118,Handy Road,1.2994,103.8461,0.6000000000000001
2022-01-06,S119,Nicoll Highway,1.30105,103.8666,0.0
2022-01-06,S120,Holland Road,1.30874,103.818,0.0
2022-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2022-01-06,S123,Towner Road,1.3214,103.8577,0.0
2022-01-06,S201,S201,1.32311,103.76714,0.2
2022-01-06,S202,S202,1.30968,103.7578,0.0
2022-01-06,S203,S203,1.29164,103.7702,0.0
2022-01-06,S204,S204,1.40081,103.88217,0.0
2022-01-06,S205,S205,1.38829,103.9116,0.0
2022-01-06,S207,S207,1.32485,103.95836,0.201
2022-01-06,S208,S208,1.3136,104.00317,0.0
2022-01-06,S209,S209,1.42111,103.84472,0.0
2022-01-06,S210,S210,1.44003,103.76904,0.0
2022-01-06,S211,S211,1.42918,103.75711,0.0
2022-01-06,S212,S212,1.31835,103.93574,0.0
2022-01-06,S213,S213,1.32427,103.8097,0.0
2022-01-06,S214,S214,1.29911,103.88289,0.0
2022-01-06,S215,GEYLANG EAST CENTRAL,1.32785,103.88899,0.0
2022-01-06,S216,S216,1.36019,103.85335,0.0
2022-01-06,S217,S217,1.35041,103.85526,0.0
2022-01-06,S218,S218,1.36491,103.75065,0.0
2022-01-06,S219,S219,1.37999,103.87643,0.0
2022-01-06,S220,S220,1.38666,103.89797,0.0
2022-01-06,S221,S221,1.35691,103.89088,0.0
2022-01-06,S222,S222,1.28987,103.82364,0.0
2022-01-06,S223,S223,1.29984,103.80264,0.0
2022-01-06,S224,S224,1.34392,103.98409,0.0
2022-01-06,S226,S226,1.27472,103.80389,0.0
2022-01-06,S227,S227,1.43944,103.80389,0.0
2022-01-06,S228,S228,1.34703,103.70073,0.0
2022-01-06,S229,S229,1.35167,103.72195,0.0
2022-01-06,S230,S230,1.30167,103.76444,0.0
2022-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.0
2022-01-06,S33,Jurong Pier Road,1.3081,103.71,0.0
2022-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2022-01-06,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2022-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.0
2022-01-06,S43,Kim Chuan Road,1.3399,103.8878,0.0
2022-01-06,S44,Nanyang Avenue,1.34583,103.68166,0.0
2022-01-06,S50,Clementi Road,1.3337,103.7768,0.0
2022-01-06,S66,Kranji Way,1.4387,103.7363,0.2
2022-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2022-01-06,S71,Kent Ridge Road,1.2923,103.7815,0.0
2022-01-06,S77,Alexandra Road,1.2937,103.8125,0.0
2022-01-06,S78,Poole Road,1.30703,103.89067,0.0
2022-01-06,S79,Somerset Road,1.3004,103.8372,0.0
2022-01-06,S81,Punggol Central,1.4029,103.9092,0.0
2022-01-06,S82,Tuas West Road,1.3247,103.6351,0.0
2022-01-06,S84,Simei Avenue,1.3437,103.9444,0.0
2022-01-06,S88,Toa Payoh North,1.3427,103.8482,0.0
2022-01-06,S89,Tuas Road,1.31985,103.66162,0.0
2022-01-06,S90,Bukit Timah Road,1.3191,103.8191,0.0
2022-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2022-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2022-01-07,S08,Upper Thomson Road,1.3701,103.8271,45.800010000000015
2022-01-07,S100,Woodlands Road,1.4172,103.74855,32.99999999999999
2022-01-07,S104,Woodlands Avenue 9,1.44387,103.78538,36.40000000000001
2022-01-07,S106,Pulau Ubin,1.4168,103.9673,0.0
2022-01-07,S107,East Coast Parkway,1.3135,103.9625,0.0
2022-01-07,S108,Marina Gardens Drive,1.2799,103.8703,24.59999999999999
2022-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,76.00001000000002
2022-01-07,S111,Scotts Road,1.31055,103.8365,33.199999999999996
2022-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,12.599999999999998
2022-01-07,S113,Marine Parade Road,1.30648,103.9104,9.8
2022-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,20.799999999999994
2022-01-07,S115,Tuas South Avenue 3,1.29377,103.61843,14.4
2022-01-07,S116,West Coast Highway,1.281,103.754,17.400000000000002
2022-01-07,S118,Handy Road,1.2994,103.8461,15.0
2022-01-07,S119,Nicoll Highway,1.30105,103.8666,25.799999999999997
2022-01-07,S120,Holland Road,1.30874,103.818,26.2
2022-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,5.4
2022-01-07,S123,Towner Road,1.3214,103.8577,57.400000000000006
2022-01-07,S201,S201,1.32311,103.76714,11.2
2022-01-07,S202,S202,1.30968,103.7578,12.928
2022-01-07,S203,S203,1.29164,103.7702,15.477000000000002
