day,station_id,station_name,latitude,longitude,aggregated_value
2017-01-05,S90,Bukit Timah Road,1.3191,103.8191,1.6
2017-01-05,S61,Chai Chee Street,1.323,103.9217,1.4000000000000001
2017-01-05,S114,Choa Chu Kang Avenue 4,1.38,103.73,1.2
2017-01-05,S11,Choa Chu Kang Road,1.3746,103.6938,1.8
2017-01-05,S50,Clementi Road,1.3337,103.7768,2.4
2017-01-05,S101,Corporation Road,1.35053,103.7134,1.7999999999999998
2017-01-05,S107,East Coast Parkway,1.3135,103.9625,1.4
2017-01-05,S118,Handy Road,1.2994,103.8461,1.8
2017-01-05,S120,Holland Road,1.30874,103.818,2.0
2017-01-05,S63,International Road,1.3275,103.7042,2.4
2017-01-05,S33,Jurong Pier Road,1.3081,103.71,4.0
2017-01-05,S71,Kent Ridge Road,1.2923,103.7815,2.4
2017-01-05,S43,Kim Chuan Road,1.3399,103.8878,1.0
2017-01-05,S66,Kranji Way,1.4387,103.7363,1.4
2017-01-05,S112,Lim Chu Kang Road,1.43854,103.70131,1.2
2017-01-05,S07,Lornie Road,1.3415,103.8334,1.4
2017-01-05,S40,Mandai Lake Road,1.4044,103.78962,1.4
2017-01-05,S108,Marina Gardens Drive,1.2799,103.8703,2.8
2017-01-05,S113,Marine Parade Road,1.30655,103.91074,1.6
2017-01-05,S44,Nanyang Avenue,1.34583,103.68166,1.9999999999999998
2017-01-05,S119,Nicoll Highway,1.30105,103.8666,1.7999999999999998
2017-01-05,S121,Old Choa Chu Kang Road,1.37288,103.72244,1.4
2017-01-05,S35,Old Toh Tuck Road,1.3329,103.7556,2.4000000000000004
2017-01-05,S29,Pasir Ris Drive 12,1.387,103.935,0.6000000000000001
2017-01-05,S94,Pasir Ris Street 51,1.3662,103.9528,0.6000000000000001
2017-01-05,S78,Poole Road,1.30703,103.89067,1.4
2017-01-05,S106,Pulau Ubin,1.4168,103.9673,0.4
2017-01-05,S81,Punggol Central,1.4029,103.9092,0.4
2017-01-05,S06,S06,1.3524,103.9007,1.0
2017-01-05,S900,Seletar Aerospace View,1.41284,103.86922,0.8
2017-01-05,S102,Semakau Landfill,1.189,103.768,6.6
2017-01-05,S122,Sembawang Road,1.41731,103.8249,1.4000000000000001
2017-01-05,S110,Serangoon North Avenue 4,1.36061,103.8697,1.0
2017-01-05,S46,Sime Road,1.3416,103.8106,1.7999999999999998
2017-01-05,S84,Simei Avenue,1.3437,103.9444,1.0
2017-01-05,S79,Somerset Road,1.3004,103.8372,1.5999999999999999
2017-01-05,S92,South Buona Vista Road,1.2841,103.7886,2.8
2017-01-05,S96,Tanah Merah Coast Road,1.3175,104.0307,1.0
2017-01-05,S88,Toa Payoh North,1.3427,103.8482,1.2
2017-01-05,S123,Towner Road,1.3214,103.8577,1.2
2017-01-05,S89,Tuas Road,1.31985,103.66162,1.6
2017-01-05,S115,Tuas South Avenue 3,1.29377,103.61843,8.0
2017-01-05,S24B,Upper Changi Road North,1.3678,103.998,0.0
2017-01-05,S24,Upper Changi Road North,1.3678,103.9826,0.6000000000000001
2017-01-05,S69,Upper Peirce Reservoir Park,1.37,103.805,1.5999999999999999
2017-01-05,S36,Upper Serangoon Road,1.3382,103.8657,1.2
2017-01-05,S08,Upper Thomson Road,1.3701,103.8271,1.4000000000000001
2017-01-05,S116,West Coast Highway,1.281,103.754,3.2
2017-01-05,S104,Woodlands Avenue 9,1.44387,103.78538,1.2
2017-01-05,S100,Woodlands Road,1.4172,103.74855,1.4
2017-01-05,S91,Yishun Avenue 5,1.4301,103.8308,1.7999999999999998
2017-01-05,S97,Pioneer Sector 2,1.29389,103.66407,0.0
2017-01-06,S77,Alexandra Road,1.2937,103.8125,0.0
2017-01-06,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2017-01-06,S117,Banyan Road,1.256,103.679,0.2
2017-01-06,S55,Buangkok Green,1.3837,103.886,0.0
2017-01-06,S64,Bukit Panjang Road,1.3824,103.7603,0.0
2017-01-06,S90,Bukit Timah Road,1.3191,103.8191,0.0
2017-01-06,S61,Chai Chee Street,1.323,103.9217,0.0
2017-01-06,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2017-01-06,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2017-01-06,S50,Clementi Road,1.3337,103.7768,0.0
2017-01-06,S101,Corporation Road,1.35053,103.7134,0.0
2017-01-06,S107,East Coast Parkway,1.3135,103.9625,0.0
2017-01-06,S118,Handy Road,1.2994,103.8461,0.0
2017-01-06,S120,Holland Road,1.30874,103.818,0.0
2017-01-06,S63,International Road,1.3275,103.7042,0.0
2017-01-06,S33,Jurong Pier Road,1.3081,103.71,0.0
2017-01-06,S71,Kent Ridge Road,1.2923,103.7815,0.0
2017-01-06,S43,Kim Chuan Road,1.3399,103.8878,0.0
2017-01-06,S66,Kranji Way,1.4387,103.7363,0.0
2017-01-06,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2017-01-06,S07,Lornie Road,1.3415,103.8334,0.0
2017-01-06,S40,Mandai Lake Road,1.4044,103.78962,0.0
2017-01-06,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2017-01-06,S113,Marine Parade Road,1.30655,103.91074,0.0
2017-01-06,S44,Nanyang Avenue,1.34583,103.68166,0.0
2017-01-06,S119,Nicoll Highway,1.30105,103.8666,0.0
2017-01-06,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2017-01-06,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2017-01-06,S29,Pasir Ris Drive 12,1.387,103.935,5.6000000000000005
2017-01-06,S94,Pasir Ris Street 51,1.3662,103.9528,0.8
2017-01-06,S78,Poole Road,1.30703,103.89067,0.0
2017-01-06,S106,Pulau Ubin,1.4168,103.9673,0.6000000000000001
2017-01-06,S81,Punggol Central,1.4029,103.9092,0.0
2017-01-06,S06,S06,1.3524,103.9007,0.0
2017-01-06,S900,Seletar Aerospace View,1.41284,103.86922,0.0
2017-01-06,S122,Sembawang Road,1.41731,103.8249,0.0
2017-01-06,S60,Sentosa,1.25,103.8279,0.0
2017-01-06,S110,Serangoon North Avenue 4,1.36061,103.8697,0.0
2017-01-06,S46,Sime Road,1.3416,103.8106,0.0
2017-01-06,S84,Simei Avenue,1.3437,103.9444,0.0
2017-01-06,S79,Somerset Road,1.3004,103.8372,0.0
2017-01-06,S92,South Buona Vista Road,1.2841,103.7886,0.0
2017-01-06,S96,Tanah Merah Coast Road,1.3175,104.0307,0.0
2017-01-06,S88,Toa Payoh North,1.3427,103.8482,0.0
2017-01-06,S123,Towner Road,1.3214,103.8577,0.0
2017-01-06,S89,Tuas Road,1.31985,103.66162,0.0
2017-01-06,S115,Tuas South Avenue 3,1.29377,103.61843,0.0
2017-01-06,S24B,Upper Changi Road North,1.3678,103.998,0.0
2017-01-06,S24,Upper Changi Road North,1.3678,103.9826,0.0
2017-01-06,S69,Upper Peirce Reservoir Park,1.37,103.805,0.0
2017-01-06,S36,Upper Serangoon Road,1.3382,103.8657,0.0
2017-01-06,S08,Upper Thomson Road,1.3701,103.8271,0.0
2017-01-06,S116,West Coast Highway,1.281,103.754,0.0
2017-01-06,S104,Woodlands Avenue 9,1.44387,103.78538,0.0
2017-01-06,S100,Woodlands Road,1.4172,103.74855,0.0
2017-01-06,S91,Yishun Avenue 5,1.4301,103.8308,0.0
2017-01-06,S102,Semakau Landfill,1.189,103.768,0.0
2017-01-07,S77,Alexandra Road,1.2937,103.8125,0.0
2017-01-07,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,0.0
2017-01-07,S117,Banyan Road,1.256,103.679,0.0
2017-01-07,S55,Buangkok Green,1.3837,103.886,0.0
2017-01-07,S64,Bukit Panjang Road,1.3824,103.7603,0.0
